"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Chalk impact|LSU_01:0000108","Chalky seeds|LSU_01:0000107","Days to heading|LSU_01:0000130","Emergence date|LSU_01:0000128","Grain length average|LSU_01:0000102","Grain length-width ratio average|LSU_01:0000105","Grain thickness average|LSU_01:0000104","Grain whiteness average|LSU_01:0000106","Grain width average|LSU_01:0000103","Harvest moisture|LSU_01:0000136","Harvest weight|LSU_01:0000137","Heading date|LSU_01:0000129","Plant height|LSU_01:0000132","Plot stand2|LSU_01:0000134","Plot stand|LSU_01:0000133","Ratoon moisture|LSU_01:0000139","Ratoon weight|LSU_01:0000140","Ratoon yield|LSU_01:0000141","Seedling vigor|LSU_01:0000131","Total milling percentage|LSU_01:0000101","Whole milling percentage|LSU_01:0000100","Yield|LSU_01:0000138","notes"
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49135","182L1079","","plot","123989","18CLPY079","1","1","79","4","22","test","","","","","","","","","","","","","88","82","","","","","","13.73","11.54","170","77","70","60","","","","4","","","7826",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47829","182L1080","","plot","123786","18CLPY080","1","1","80","4","21","test","","","","","","","","","","","","","86","84","","","","","","18.23","8.76","170","73","60","40","","","","5","","","5629",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46186","182L1081","","plot","124167","18CLPY081","1","1","81","4","20","test","","","","","","","","","","","","","87","83","","","","","","14.83","9.79","170","77","70","50","","","","5","","","6553",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58525","182L1082","","plot","124389","18CLPY082","1","1","82","4","19","test","","","","","","","","","","","","","91","83","","","","","","19.56","11.99","174","83","70","50","","","","5","","","7576",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48747","182L1083","","plot","123971","18CLPY083","1","1","83","4","18","test","","","","","","","","","","","","","91","82","","","","","","16.62","11.72","173","85","70","60","","","","5","","","7679",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42377","182L1084","","plot","123712","18CLPY084","1","1","84","4","17","test","","","","","","","","","","","","","92","83","","","","","","19.71","11.72","175","89","70","60","","","","5","","","7394",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58000","182L1085","","plot","123605","18CLPY085","1","1","85","4","16","test","","","","","","","","","","","","","92","83","","","","","","18.82","11.6","175","82","70","50","","","","4","","","7399",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55574","182L1086","","plot","124262","18CLPY086","1","1","86","4","15","test","","","","","","","","","","","","","92","83","","","","","","20.56","11.03","175","86","60","50","","","","4","","","6886",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45002","182L1087","","plot","123068","18CLPY087","1","1","87","4","14","test","","","","","","","","","","","","","92","82","","","","","","16.62","13.08","174","83","80","60","","","","4","","","8569",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","55857","182L1088","","plot","124327","18CLPY088","1","1","88","4","13","test","","","","","","","","","","","","","92","82","","","","","","18.78","12.36","174","87","70","70","","","","4","","","7888",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57416","182L1089","","plot","123469","18CLPY089","1","1","89","4","12","test","","","","","","","","","","","","","93","82","","","","","","19.46","12.36","175","78","70","50","","","","4","","","7822",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46093","182L1090","","plot","123188","18CLPY090","1","1","90","4","11","test","","","","","","","","","","","","","94","82","","","","","","22.2","10.72","176","83","60","50","","","","4","","","6555",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46485","182L1091","","plot","123691","18CLPY091","1","1","91","4","10","test","","","","","","","","","","","8.61","7.1","91","83","6.7","","","","2.1","17.47","11.83","174","91","70","50","","","","5","71.14","66.03","7674",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49747","182L1092","","plot","123349","18CLPY092","1","1","92","4","9","test","","","","","","","","","","","17.65","15.2","90","82","6.65","","","","2.22","16.36","12.72","172","86","70","60","","","","4","71.9","66.38","8361",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48209","182L1093","","plot","123970","18CLPY093","1","1","93","4","8","test","","","","","","","","","","","8.7","5.4","93","82","6.6","","","","2.26","21.05","13.81","175","85","70","60","","","","4","70.35","66.39","8569",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57952","182L1094","","plot","124430","18CLPY094","1","1","94","4","7","test","","","","","","","","","","","14.7","11.8","90","83","6.54","","","","2.12","17.87","11.36","173","87","70","50","","","","4","70.22","65.4","7329",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49642","182L1095","","plot","124020","18CLPY095","1","1","95","4","6","test","","","","","","","","","","","15.68","11.7","93","83","6.67","","","","2.16","22.5","10.04","176","90","60","30","","","","5","69.94","63.23","6115",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50999","182L1096","","plot","124395","18CLPY096","1","1","96","4","5","test","","","","","","","","","","","","","92","84","","","","","","22.92","7.64","176","89","50","30","","","","5","","","4629",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56145","182L1097","","plot","123525","18CLPY097","1","1","97","4","4","test","","","","","","","","","","","","","93","83","","","","","","25.26","11.25","176","96","60","40","","","","5","","","6608",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51396","182L1098","","plot","124022","18CLPY098","1","1","98","4","3","test","","","","","","","","","","","","","89","84","","","","","","18.6","10.65","173","83","70","60","","","","5","","","6811",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60817","182L1099","","plot","123857","18CLPY099","1","1","99","4","2","test","","","","","","","","","","","","","88","83","","","","","","17.76","11.47","171","82","70","70","","","","5","","","7412",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52166","182L1100","","plot","123438","18CLPY100","1","1","100","4","1","test","","","","","","","","","","","","","92","83","","","","","","22.89","7.78","175","84","70","60","","","","5","","","4716",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","59898","172L2070","","plot","123927","18CLPY1000","2","2","1000","10","26","test","","","","","","","","","","","","","91","83","","","","","","18.42","13.09","174","95","70","70","","","","4","73.36","69.22","8390",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54422","182L1116","","plot","124421","18CLPY1001","2","2","1001","11","26","test","","","","","","","","","","","","","90","83","","","","","","15.72","11.29","173","81","70","70","","","","4","72.3","68.88","7475",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54826","182L1016","","plot","123114","18CLPY1002","2","2","1002","11","27","test","","","","","","","","","","","","","88","83","","","","","","19.43","10.32","171","85","70","80","","","","5","","","6535",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58261","182L1569","","plot","123866","18CLPY1003","2","2","1003","11","28","test","","","","","","","","","","","","","91","83","","","","","","21.46","8.67","174","80","70","60","","","","5","","","5354",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58742","182L1544","","plot","123839","18CLPY1004","2","2","1004","11","29","test","","","","","","","","","","","","","93","83","","","","","","20.26","10.43","176","92","80","70","","","","5","","","6535",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42204","182L1404","","plot","123818","18CLPY1005","2","2","1005","11","30","test","","","","","","","","","","","","","89","82","","","","","","13.88","12.18","171","83","70","80","","","","3","72.97","66.59","8240",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57948","CL153","","plot","123106","18CLPY1006","2","2","1006","11","31","check","","","","","","","","","","","13.2","4.8","90","83","6.93","","","39.9","2.33","17.89","12.32","173","87","70","70","","","","4","","","7949",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57056","182L1392","","plot","124447","18CLPY1007","2","2","1007","11","32","test","","","","","","","","","","","","","88","83","","","","","","14.1","11.89","171","90","70","80","","","","4","73.38","67.13","8028",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42586","182L1470","","plot","123504","18CLPY1008","2","2","1008","11","33","test","","","","","","","","","","","","","90","83","","","","","","15.33","13.21","173","87","70","70","","","","5","73.76","67.05","8788",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47829","182L1080","","plot","124423","18CLPY1009","2","2","1009","11","34","test","","","","","","","","","","","","","85","83","","","","","","17.09","10.52","168","84","70","70","","","","5","","","6855",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51284","182L1101","","plot","124100","18CLPY101","1","1","101","5","1","test","","","","","","","","","","","","","90","82","","","","","","19.01","10.06","172","71","70","70","","","","4","","","6400",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47247","182L1340","","plot","124457","18CLPY1010","2","2","1010","11","35","test","","","","","","","","","","","","","91","82","","","","","","13.8","13.67","173","93","70","60","","","","3","","","9261",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53765","182L1255","","plot","123940","18CLPY1011","2","2","1011","11","36","test","","","","","","","","","","","","","90","82","","","","","","15.49","11.39","172","91","100","70","","","","4","","","7562",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44089","182L1526","","plot","124305","18CLPY1012","2","2","1012","11","37","test","","","","","","","","","","","","","92","83","","","","","","16.56","11.91","175","100","70","60","","","","5","73.27","67.58","7811",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53352","RU2002134","","plot","123049","18CLPY1013","2","2","1013","11","38","test","","","","","","","","","","","","","93","83","","","","","","16.91","12.21","176","94","80","70","","","","4","73.48","69.75","7975",""
"2018","167","LSU Rice","LSU rice breeding program","331","PY_CL_LONG_RRS_2018","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47136","182L1273","","plot","123502","18CLPY1014","2","2","1014","11","39","test","","","","","","","","","","","","","92","82","","","","","","12.31","12.93","174","90","70","80","","","","3","74.17","69.54","8911",""
